series_id,fund_name,lei,isin,isin_source,figi,share_class_figi,figi_ticker,class_id,class_name,resolution
S000044081,JPMorgan Income Fund,549300J9G10ZQTTAFU03,US46637K2244,GLEIF,BBG007DJPWX4,BBG007DJPWY3,JMSIX,C000136813,Select Class,figi-ticker-join
S000044081,JPMorgan Income Fund,549300J9G10ZQTTAFU03,US46637K2327,GLEIF,BBG007DJPW82,BBG007DJPW91,JGCGX,C000136812,Class C,figi-ticker-join
S000044081,JPMorgan Income Fund,549300J9G10ZQTTAFU03,US46637K2400,GLEIF,BBG007DJPVW7,BBG007DJPVV8,JGIAX,C000136811,Class A,figi-ticker-join
S000044216,Pax MSCI International ESG Index Fund,5493001G1B6NH621FW86,US7042237427,SEC-NPORT,BBG000HLQBD7,BBG001T39ZH4,PXNIX,C000137561,Institutional Class,figi-ticker-join
S000044265,Navigator Tactical Fixed Income Fund,549300MPDMHX5QXP4F47,US66538B5782,SEC-NPORT,BBG0060MPVR2,BBG0060MPVS1,NTBIX,C000137890,Navigator Tactical Fixed Income Fund Class I Shares,figi-ticker-join
S000044274,Transamerica Inflation Opportunities,54930063RIQTGVT8N429,US89354D8415,SEC-NPORT,BBG0076BBMR3,BBG0076BBP05,TRINOI2,,,unresolved
S000044274,Transamerica Inflation Opportunities,54930063RIQTGVT8N429,US89356M6259,SEC-NPORT,BBG01HBL2L12,BBG01HC8C5Y8,TIOBX,,,unresolved
S000044275,Transamerica Intermediate Bond,549300ZF0O00XTDBKY49,US89354D1063,GLEIF,BBG00HBDX5J3,BBG00K7ZZCN0,TRINBI2,,,unresolved
S000044275,Transamerica Intermediate Bond,549300ZF0O00XTDBKY49,US89360T6249,SEC-NPORT,BBG00F5FLVN0,BBG00F5FLVP8,TMBTX,,,unresolved
S000044373,First Trust Managed Municipal ETF,549300DKYQCUWNKGQV17,US33739N1081,GLEIF,BBG006H1W517,BBG006H1W526,FMB,C000138174,First Trust Managed Municipal ETF,unique-pairing
S000044475,Deutsche X-trackers USD High Yield Corporate Bond ETF,5493000ENPC36KSKPY20,US2330514322,SEC-NPORT,BBG00FGWY3Q6,BBG00FGWY4G5,HYLB,,,unresolved
S000044524,AQR Global Macro Fund,5493005IC9ET1H2WFC64,US00191K3023,SEC-NPORT,BBG006YWP331,BBG006YWP340,QGMRX,C000145947,Class R6,figi-ticker-join
S000044687,AXA/Horizon Small Cap Value Portfolio,549300TIBBOQR6UF0T77,US29439V1439,SEC-NPORT,BBG0222W6RQ6,BBG0222W6RT3,EQICBPK,,,unresolved
S000044689,AXA/Morgan Stanley Small Cap Growth Portfolio,549300BTDC56SRZKZL87,US29439V7212,SEC-NPORT,BBG00ZSNCXV1,BBG00ZVN7H84,EQSCGGU,,,unresolved
S000044692,Multimanager Core Bond Portfolio,2Z31MM647E8VKFO85808,US00247C5287,SEC-NPORT,BBG00ZSNCDY2,BBG00ZVCS581,EQMMCBD,,,unresolved
S000044766,PD 1-3 Year Corporate Bond Portfolio,5493007B8JIEIFCTQB37,US6948091201,SEC-NPORT,,,,,,unresolved
S000045074,iShares MSCI Qatar Capped ETF,549300B5RXPZMUBIPL06,US46434V7799,SEC-NPORT,BBG006F3G5G7,BBG006F3G5H6,QAT,C000140043,iShares MSCI Qatar Capped ETF,figi-ticker-join
S000045075,iShares MSCI UAE Capped ETF,549300W8A4HMFQBPVC48,US46434V7617,SEC-NPORT,BBG006F3JCW1,BBG006F3JCX0,UAE,C000140044,iShares MSCI UAE Capped ETF,figi-ticker-join
S000045102,iShares Core MSCI Europe ETF,549300XU2KDV0C5LCG21,US46434V7385,SEC-NPORT,BBG006MJ8993,BBG006MJ8984,IEUR,C000140337,iShares Core MSCI Europe ETF,figi-ticker-join
S000045103,iShares Core MSCI Pacific ETF,549300Q9GRKBMCU6NO32,US46434V6965,SEC-NPORT,BBG006MJG5V7,BBG006MJG5T0,IPAC,C000140338,iShares Core MSCI Pacific ETF,figi-ticker-join
S000045226,Payden Strategic Income Fund,5493002EUNEMBLRCKL57,US7043291431,GLEIF,BBG006G4ZFQ0,BBG006G4ZFR9,PYSIX,C000140808,Payden Strategic Income Fund (SI Class),figi-ticker-join
S000045226,Payden Strategic Income Fund,5493002EUNEMBLRCKL57,US7043291688,GLEIF,BBG006G4ZG06,BBG006G4ZG15,PYSGX,C000140807,Payden Strategic Income Fund (Investor Class),figi-ticker-join
S000045259,Met/Artisan International Portfolio,549300YQ77TL56U43K12,US10923M5269,SEC-NPORT,,,,,,unresolved
S000045260,Dodge & Cox Global Bond Fund,549300QKUYO6Q3WYXF87,US2562063014,GLEIF,BBG0064Q3ZG6,BBG0064Q3ZH5,DODLX,C000140963,Dodge & Cox Global Bond Fund,unique-pairing
S000045275,Transamerica Mid Cap Value Opportunities,549300EBY5BMUT2S0673,US89354D7672,SEC-NPORT,BBG0074VGCY0,BBG0074VGCZ9,IAAEX,,,unresolved
S000045275,Transamerica Mid Cap Value Opportunities,549300EBY5BMUT2S0673,US89356L6276,SEC-NPORT,BBG00DGZKL34,BBG00DGZKL43,MVTRX,C000172163,R6,figi-ticker-join
S000045275,Transamerica Mid Cap Value Opportunities,549300EBY5BMUT2S0673,US89360T5258,SEC-NPORT,BBG00F5FN8D0,BBG00F5FN8F8,TOTTX,,,unresolved
S000045388,SPDR MSCI World StrategicFactors ETF,549300L6NXGVZIUJB982,US78463X4189,SEC-NPORT,BBG006LCS5H6,BBG006LCS5J4,QWLD,C000141274,SPDR MSCI World StrategicFactors ETF,figi-ticker-join
S000045403,"T. Rowe Price Credit Opportunities Fund, Inc.",549300EYLGFRZ8FLF034,US87279J1097,GLEIF,BBG006BFLVN3,BBG006BFLVP1,PRCPX,C000141380,"T. Rowe Price Credit Opportunities Fund, Inc.",figi-ticker-join
S000045403,"T. Rowe Price Credit Opportunities Fund, Inc.",549300EYLGFRZ8FLF034,US87279J2087,GLEIF,BBG006BFLTL0,BBG006BFLTM9,PAOPX,C000141381,T. Rowe Price Credit Opportunities Fund-Advisor Class,figi-ticker-join
S000045403,"T. Rowe Price Credit Opportunities Fund, Inc.",549300EYLGFRZ8FLF034,US87279J3077,GLEIF,BBG00FFRQBD3,BBG00FFRQBF1,TCRRX,,,unresolved
S000045406,JPMorgan Diversified Return International Equity ETF,549300BY2GOTBGN1XN59,US46641Q2093,GLEIF,BBG007H0QWB4,BBG007H0QWC3,JPIN,C000141385,JPMorgan Diversified Return International Equity ETF,unique-pairing
S000045407,JPMorgan Diversified Return Emerging Markets Equity ETF,549300NS45W7QLW1VU64,US46641Q3083,GLEIF,BBG007VDWC18,BBG007VDWC09,JPEM,C000141386,JPMorgan Diversified Return Emerging Markets Equity ETF,unique-pairing
S000045496,Guggenheim Strategy Fund II,549300MHRGBLZPUQ5G89,US40168Q2057,GLEIF,,,,C000141590,Guggenheim Strategy Fund II,unique-pairing
S000045497,Guggenheim Strategy Fund III,549300QC2B06ET4AEJ54,US40168Q3048,GLEIF,BBG0068932W5,BBG0068932X4,GFSCX,C000141591,Guggenheim Strategy Fund III,unique-pairing
S000045498,Guggenheim Variable Insurance Strategy Fund III,549300XSJSZ9XNVJEJ14,US40168Q4038,GLEIF,,,,C000141592,Guggenheim Variable Insurance Strategy Fund III,unique-pairing
S000045528,Pax Ellevate Global Women's Index Fund,549300J0TL6WZJ1A7C04,US70422T1097,GLEIF,BBG000TRMQZ8,BBG001T0G3N6,PXWIX,C000141747,Institutional Class,figi-ticker-join
S000045644,iShares Core Total USD Bond Market ETF,549300IWM5U5LVTDP761,US46434V6130,SEC-NPORT,BBG006MJCSX9,BBG006MJCSW0,IUSB,C000141927,iShares Core Total USD Bond Market ETF,figi-ticker-join
S000045648,iShares Core Dividend Growth ETF,549300KH155G8BRZXD37,US46434V6213,SEC-NPORT,BBG006MJFZJ6,BBG006MJFZK4,DGRO,C000141931,iShares Core Dividend Growth ETF,figi-ticker-join
S000045649,iShares Global REIT ETF,549300254BKG04Y2B303,US46434V6478,SEC-NPORT,BBG006S5D3K1,BBG006S5D3J3,REET,C000141932,iShares Global REIT ETF,figi-ticker-join
S000045700,First Trust Long/Short Equity ETF,549300751U9S8UPOSL94,US33739P1030,GLEIF,BBG00735B1S4,BBG00735B1V0,FTLS,C000142474,First Trust Long/Short Equity ETF,unique-pairing
S000045751,John Hancock Disciplined Value International Fund,549300PFPBACKV167T81,US47803P2294,SEC-NPORT,BBG008H43XK7,BBG008H43XL6,JDIVX,,,unresolved
S000045768,MainStay Cushing MLP Premier Fund,549300ESFNCM867SRU33,US56064B5306,GLEIF,BBG0015LBPB5,BBG001TC2685,CSHZX,C000142692,Class I,figi-ticker-join
S000045768,MainStay Cushing MLP Premier Fund,549300ESFNCM867SRU33,US56064B5488,GLEIF,BBG0015LBNX6,BBG001TC2676,CSHCX,C000142691,Class C,figi-ticker-join
S000045768,MainStay Cushing MLP Premier Fund,549300ESFNCM867SRU33,US56064B5553,GLEIF,BBG006BJKDJ1,BBG006BJKDK9,CSHNX,C000142693,Investor Class,figi-ticker-join
S000045768,MainStay Cushing MLP Premier Fund,549300ESFNCM867SRU33,US56064B5637,GLEIF,BBG0015LBN48,BBG001TC2480,CSHAX,C000142690,Class A,figi-ticker-join
S000045768,MainStay Cushing MLP Premier Fund,549300ESFNCM867SRU33,US56064L2079,GLEIF,BBG00HK2GPP5,BBG00HK2GPQ4,CSHDX,,,unresolved
S000045797,First Trust Enhanced Short Maturity ETF,5493001UCOPQLKO3TS73,US33739Q4082,GLEIF,BBG006XT8622,BBG006XT8631,FTSM,C000142755,First Trust Enhanced Short Maturity ETF,unique-pairing
S000045836,Invesco Conservative Income Fund,549300DF8ZMA5QG3GE34,US46134M1036,GLEIF,BBG006RZ2WN1,BBG006RZ2WP9,ICIFX,C000142880,Institutional Class,unique-pairing
S000045902,Select U.S. Equity Fund,549300PPT7741EJKD754,US78249R3479,SEC-NPORT,BBG006GPR7L5,BBG006GPR7M4,RTDYX,C000143047,Class Y,figi-ticker-join
S000045903,Select International Equity Fund,5493004SX31W5EXJ2590,US78249R2893,SEC-NPORT,BBG006GPHZP0,BBG006GPHZQ9,RTIYX,C000143048,Class Y,figi-ticker-join
S000045910,1290 GAMCO Small/Mid Cap Value Fund,549300L5BA1YY9XR6U41,US68246A1088,GLEIF,BBG006NLZBT0,BBG006NLZBV7,TNVAX,C000143077,Class A,figi-ticker-join
S000045910,1290 GAMCO Small/Mid Cap Value Fund,549300L5BA1YY9XR6U41,US68246A3068,SEC-NPORT,BBG006NLZL27,BBG006NLZL36,TNVIX,C000143079,Class I,figi-ticker-join
S000045911,1290 High Yield Bond Fund,5493002Q0NSOTJ5JQO77,US68246A7028,SEC-NPORT,BBG006NLZWH7,BBG006NLZWJ5,TNHIX,C000143083,Class I,figi-ticker-join
S000045912,1290 SmartBeta Equity Fund,549300QX3XGSQC885C58,US68246A8687,SEC-NPORT,BBG006NLZZT7,BBG006NLZZV4,TNBIX,C000143086,Class I,figi-ticker-join
S000045948,Eubel Brady & Suttman Income and Appreciation Fund,5493007LJH1EW6ZTTY10,US2978901054,GLEIF,BBG0077NQSQ8,BBG0077NQSP9,EBSZX,C000143294,Eubel Brady & Suttman Income and Appreciation Fund,unique-pairing
S000045949,Eubel Brady & Suttman Income Fund,549300SMV3PYPPLKT605,US2978902045,GLEIF,BBG0077NRH90,BBG0077NRHB7,EBSFX,C000143295,Eubel Brady & Suttman Income Fund,unique-pairing
S000046009,Spirit of America Energy Fund,549300NUK30FC9K5W533,US8485792076,GLEIF,BBG006RZ2YB0,BBG006RZ2YC9,SOAEX,C000143747,Class A,figi-ticker-join
S000046029,State Street Equity 500 Index II Portfolio,549300IDK82VZN2AFK60,US85749T7569,SEC-NPORT,BBG006T5WHK8,BBG006T5WHL7,SSEYX,C000143850,State Street Equity 500 Index II Portfolio,figi-ticker-join
S000046031,State Street Aggregate Bond Index Portfolio,549300CYRPLDVB2ZTF93,US85749T7726,SEC-NPORT,BBG006T5VNQ0,BBG006T5VNP1,SSAFX,C000143852,State Street Aggregate Bond Index Portfolio,figi-ticker-join
S000046032,State Street Global Equity ex-U.S. Index Portfolio,5493006RH3PQC41AJP68,US85749T7643,SEC-NPORT,BBG006T5WM36,BBG006T5WM45,SSGVX,C000143853,State Street Global Equity ex-U.S. Index Portfolio,figi-ticker-join
S000046096,EMERGING MARKETS DEBT FUND,54930089U8LN76OW1Q27,US0250826601,SEC-NPORT,BBG00HC17641,BBG00HC17650,AEDGX,,,unresolved
S000046096,EMERGING MARKETS DEBT FUND,54930089U8LN76OW1Q27,US0250828359,SEC-NPORT,BBG006KJ9V68,BBG006KJ9V59,AEDVX,C000144189,INVESTOR CLASS,figi-ticker-join
S000046109,First Trust Strategic Income ETF,549300OJJGOE7SUG3624,US33739Q3092,GLEIF,BBG006YSN859,BBG006YSN868,HISF,C000144296,First Trust Strategic Income ETF,unique-pairing
S000046193,FlexShares Disciplined Duration MBS Index Fund,549300PAH536BT2V8S59,US33939L7799,SEC-NPORT,BBG0072GFT15,BBG0072GFT24,MBSD,C000144481,FlexShares Disciplined Duration MBS Index Fund,figi-ticker-join
S000046204,First Trust Low Duration Opportunities ETF,549300ZVBPE1RKOPM784,US33739Q2003,GLEIF,BBG007GFNV36,BBG007GFNV45,LMBS,C000144500,First Trust Low Duration Opportunities ETF,unique-pairing
S000046222,"T. Rowe Price Intermediate Tax-Free High Yield Fund, Inc.",549300Y0YLMM2H73G822,US87279L1044,GLEIF,BBG006T4K5S2,BBG006T4K5R3,PRIHX,C000144520,"T. Rowe Price Intermediate Tax-Free High Yield Fund, Inc.",figi-ticker-join
S000046222,"T. Rowe Price Intermediate Tax-Free High Yield Fund, Inc.",549300Y0YLMM2H73G822,US87279L2034,GLEIF,,,,,,unresolved
S000046222,"T. Rowe Price Intermediate Tax-Free High Yield Fund, Inc.",549300Y0YLMM2H73G822,US87279L3024,GLEIF,BBG00H69K7W3,BBG00H69K7X2,TFHAX,,,unresolved
S000046314,SPDR DoubleLine Total Return Tactical ETF,549300BX4XYYCFT9AP37,US78467V8485,SEC-NPORT,BBG0084H8467,BBG0084H8485,TOTL,C000144728,SPDR DoubleLine Total Return Tactical ETF,figi-ticker-join
S000046395,Victory Munder Multi-Cap Fund (formerly Victory Munder Growth Opportunities Fund),549300U0TGCDD030GT65,US92647K3095,SEC-NPORT,BBG000BFKZW8,BBG001S98YV0,MISIX,,,unresolved
S000046416,LVIP SSGA Mid-Cap Index Fund,549300YYWU78MNJNW746,US5350007648,SEC-NPORT,BBG00JVDP089,BBG00JVDP098,VLMCISV,,,unresolved
S000046484,PIMCO Senior Loan Active Exchange-Traded Fund,549300YFT046RNVJXR73,US72201R6273,SEC-NPORT,BBG0180BK8L3,BBG0180BK9Q6,LONZ,,,unresolved
S000046499,Schwab Fundamental Global Real Estate Index Fund,549300TU2GMF2KO3ET09,US8085091606,GLEIF,BBG0070QS7M6,BBG0070QS7N5,SFREX,C000145193,Schwab Fundamental Global Real Estate Index Fund,unique-pairing
S000046586,iShares MSCI United Kingdom ETF,549300D5PVRLB9ULJS58,US46435G3341,SEC-NPORT,BBG000BK6997,BBG001S8SYX8,EWU,C000145378,iShares MSCI United Kingdom ETF,figi-ticker-join
S000046660,TIAA-CREF Emerging Markets Debt Fund,549300WLIUEOX123JU96,US87249N7012,SEC-NPORT,BBG00L1CGJZ8,BBG00L1CGK03,TEDVX,,,unresolved
S000046740,AQR Equity Market Neutral Fund,5493004VUEKIV6063V70,US00191K7651,SEC-NPORT,BBG006YWS1S5,BBG006YWS1T4,QMNRX,C000145996,Class R6,figi-ticker-join
S000046740,AQR Equity Market Neutral Fund,5493004VUEKIV6063V70,US00191K7990,SEC-NPORT,BBG006YWRSG0,BBG006YWRSH9,QMNIX,C000145994,Class I,figi-ticker-join
S000046751,First Trust Emerging Markets Local Currency Bond ETF,549300DP1S8SJV0BSG28,US33739P2020,GLEIF,BBG007GFNNZ9,BBG007GFNP02,FEMB,C000146034,First Trust Emerging Markets Local Currency Bond ETF,unique-pairing
S000046839,CALVERT UNCONSTRAINED BOND FUND,549300HDLJYKTU171023,US13161X1054,GLEIF,BBG006Z29343,BBG006Z29352,CUBAX,C000146359,CLASS A,figi-ticker-join
S000046839,CALVERT UNCONSTRAINED BOND FUND,549300HDLJYKTU171023,US13161X8406,SEC-NPORT,BBG00P82VN97,BBG00P82VNB4,CUBRX,,,unresolved
S000046847,Robinson Tax Advantaged Income Fund,549300OGHIULVNECLN58,US46141Q1058,GLEIF,BBG0076X3LY8,BBG0076X3LZ7,ROBAX,C000146391,Class A Shares,figi-ticker-join
S000046874,JPMorgan Diversified Return U.S. Equity ETF,549300Q8S3VLN4G8B490,US46641Q4073,GLEIF,BBG00B3QWPQ5,BBG00B3QWPR4,JPUS,C000146462,JPMorgan Diversified Return U.S. Equity ETF,unique-pairing
S000046881,Ivy Mid Cap Income Opportunities Fund,549300HSHG88TJ1MUX88,US46600B1026,GLEIF,BBG0071KWXX4,BBG0071KWXY3,IVOAX,C000146475,Class A,figi-ticker-join
S000047006,Smead Value Fund,549300OM716F7C5UE104,US83178C1053,GLEIF,BBG007HMY0C6,BBG007HMY0F3,SVFCX,C000146929,Class C Shares,figi-ticker-join
S000047014,BATS SERIES A,5493001N6IPQ853IL862,US0924807060,SEC-NPORT,BBG0073DRPS7,BBG0073DRPJ7,BATAX,,,unresolved
S000047035,First Trust Eurozone AlphaDEX ETF,549300K49WGSLDHLM846,US33737J5056,SEC-NPORT,BBG007D9BXL2,BBG007D9BXM1,FEUZ,C000147004,First Trust Eurozone AlphaDEX ETF,figi-ticker-join
S000047257,FlexShares Credit-Scored US Corporate Bond Index Fund,549300EKPU2HRI5LC014,US33939L7617,SEC-NPORT,BBG007J2RFB4,BBG007J2RFC3,SKOR,C000148066,FlexShares Credit-Scored US Corporate Bond Index Fund,figi-ticker-join
S000047288,PIMCO RAE Worldwide Long/Short PLUS Fund,549300CBT8QMVT1DGW24,US72202E6095,SEC-NPORT,BBG007LSWVN0,BBG007LSWVP8,PWLIX,C000148267,Institutional,figi-ticker-join
S000047389,TCW Global Real Estate Fund,549300USSFEYDJ0R1K06,US8723657966,SEC-NPORT,BBG007J2NTV6,BBG007J2NTW5,TGREX,C000148757,Class I,figi-ticker-join
S000047473,Emerging Markets Leaders Portfolio,549300FWW3MZZXZRBD15,US61760X1587,GLEIF,BBG00ZR0BT06,BBG00ZR0BT15,MSIWX,,,unresolved
S000047479,Transamerica Unconstrained Bond,54930000WQFBEX4N7U31,US89355J2437,SEC-NPORT,BBG007T9GX49,BBG007T9GX58,TRUCBI2,,,unresolved
S000047503,iShares Edge MSCI Intl Momentum Factor ETF,549300O0CUUN2T6OVF98,US46434V4499,SEC-NPORT,BBG007WGK4C9,BBG007WGK4B0,IMTM,C000149147,iShares Edge MSCI Intl Momentum Factor ETF,figi-ticker-join
S000047504,iShares Edge MSCI Intl Quality Factor ETF,549300NCBUPWCYENVS18,US46434V4564,SEC-NPORT,BBG007WGM3G5,BBG007WGM3H4,IQLT,C000149148,iShares Edge MSCI Intl Quality Factor ETF,figi-ticker-join
S000047583,Lattice Developed Markets (ex-US) Strategy ETF,5493007Y640K05LXPU24,US5184161025,GLEIF,BBG00864TJ77,BBG00864TJ86,RODM,C000149406,Lattice Developed Markets (ex-US) Strategy ETF,unique-pairing
S000047584,Lattice Emerging Markets Strategy ETF,549300D4LYUYS3VC7I75,US5184162015,GLEIF,BBG00864TV34,BBG00864TV43,ROAM,C000149407,Lattice Emerging Markets Strategy ETF,unique-pairing
S000047939,iShares MSCI Saudi Arabia Capped ETF,5493004P512V6ELEIL59,US46434V4234,SEC-NPORT,BBG00B094395,BBG00B0943B2,KSA,C000150700,iShares MSCI Saudi Arabia Capped ETF,figi-ticker-join
S000047983,T. Rowe Price Global Unconstrained Bond Fund,549300RBL73KV0WZZF27,US77956H4680,SEC-NPORT,BBG009Y051C1,BBG009Y051B2,RPEIX,C000159134,T. Rowe Price Global Unconstrained Bond Fund-I Class,figi-ticker-join
S000047983,T. Rowe Price Global Unconstrained Bond Fund,549300RBL73KV0WZZF27,US87281D7021,SEC-NPORT,BBG00TFXFXH0,BBG00TFXFXK6,TRDZX,,,unresolved
S000048289,Goldman Sachs ActiveBeta(R) International Equity ETF,549300XBH2SEXT65RC75,US3814301079,SEC-NPORT,BBG00BDMWQD5,BBG00BDMWQF3,GSIE,,,unresolved
S000048292,Goldman Sachs ActiveBeta(R) Emerging Markets Equity ETF,549300PZDHNP7HDURN13,US3814302069,SEC-NPORT,BBG00B3QTT18,BBG00B3QTT09,GEM,,,unresolved
S000048295,Goldman Sachs ActiveBeta(R) U.S. Large Cap Equity ETF,549300HE2W614QP0GH20,US3814305039,SEC-NPORT,BBG00B0SKXX2,BBG00B0SKXY1,GSLC,,,unresolved
S000048320,Catholic Values Equity Fund,549300VJMVMQ8OVR3664,US7841161059,GLEIF,BBG0084B9LN2,BBG0084B9LP0,CAVAX,C000152590,Catholic Values Equity Fund Class A,figi-ticker-join
S000048321,Catholic Values Fixed Income Fund,549300PGEESYEMTFDK65,US7841162040,GLEIF,BBG0084B9Q42,BBG0084B9Q51,CFVAX,C000152592,Catholic Values Fixed Income Fund Class A,figi-ticker-join
S000048334,Bridge Builder Large Cap Growth Fund,5493001J4IHNCOS2L914,US10803R2076,GLEIF,BBG007Z9RVQ0,BBG007Z9RVR9,BBGLX,C000152649,Bridge Builder Large Cap Growth Fund,unique-pairing
S000048335,Bridge Builder Large Cap Value Fund,54930049TXI76J72F319,US10803R3066,GLEIF,BBG007Z5XKZ5,BBG007Z5XL01,BBVLX,C000152650,Bridge Builder Large Cap Value Fund,unique-pairing
S000048336,Bridge Builder Small/Mid Cap Growth Fund,5493000YK4UVWWSZUT86,US10803R4056,GLEIF,BBG007Z60PF0,BBG007Z60PG9,BBGSX,C000152651,Bridge Builder Small/Mid Cap Growth Fund,unique-pairing
S000048337,Bridge Builder Small/Mid Cap Value Fund,549300T0NE2WRD5E5Y98,US10803R5046,GLEIF,BBG007Z615C6,BBG007Z615D5,BBVSX,C000152652,Bridge Builder Small/Mid Cap Value Fund,unique-pairing
S000048356,Russell Multi-Strategy Income Fund,549300A5DFWAE2ARUU44,US78249R2141,SEC-NPORT,BBG008D3GZ15,BBG008D3GZ24,RMYYX,C000152728,Class Y,figi-ticker-join
S000048359,River Canyon Total Return Bond Fund,549300KPJ4MWUB2SY635,US00770G6567,SEC-NPORT,BBG007SS4FZ6,BBG007SS4G02,RCTIX,C000152732,Institutional Shares,figi-ticker-join
S000048360,Angel Oak Multi-Strategy Income Fund,549300CILF354466HZ11,US03463K3077,GLEIF,BBG001NVKK15,BBG001V16LP0,ANGLX,C000152733,Class A,figi-ticker-join
S000048370,PUTNAM MORTGAGE OPPORTUNITIES FUND,549300SDR1EM41OFS298,US7467641335,GLEIF,BBG0087HX876,BBG0087HX8B1,PMOTX,C000152757,CLASS I,unique-pairing
S000048405,NT INTERNATIONAL SMALL-MID CAP FUND,549300TC8GKLMNQ5UH53,US0250863158,SEC-NPORT,BBG0089WZP35,BBG0089WZP26,ANTMX,C000152812,INSTITUTIONAL CLASS,figi-ticker-join
S000048405,NT INTERNATIONAL SMALL-MID CAP FUND,549300TC8GKLMNQ5UH53,US0250863232,SEC-NPORT,BBG0089WZQB4,BBG0089WZQ97,ANTSX,C000152811,INVESTOR CLASS,figi-ticker-join
S000048564,LVIP Dimensional U.S. Core Equity 2 Fund,549300L3L53GLRPQZK71,US53500Q1067,GLEIF,,,,,,unresolved
S000048565,LVIP Dimensional International Core Equity Fund,549300YPLMOSU61OL334,US53500Q3048,SEC-NPORT,,,,,,unresolved
S000048568,Vanguard Tax-Exempt Bond Index Fund,549300SF5YKKQIK4EV73,US9229077469,SEC-NPORT,BBG009THVRW2,BBG009THVRX1,VTEB,,,unresolved
S000048623,iShares Edge MSCI Multifactor USA ETF,549300UJ0D3L1ZD66F49,US46434V2824,SEC-NPORT,BBG008LNYFC4,BBG008LNYFB5,LRGF,C000153271,iShares Edge MSCI Multifactor USA ETF,figi-ticker-join
S000048624,iShares Edge MSCI Multifactor USA Small-Cap ETF,549300DLCT4OPALM4X19,US46434V2907,SEC-NPORT,BBG008LP6CJ0,BBG008LP6CK8,SMLF,C000153272,iShares Edge MSCI Multifactor USA Small-Cap ETF,figi-ticker-join
S000048637,iShares Convertible Bond ETF,5493009GXGY863LN1X56,US46435G1022,SEC-NPORT,BBG009BKDML7,BBG009BKDMM6,ICVT,C000153287,iShares Convertible Bond ETF,figi-ticker-join
S000048686,Pacer Trendpilot 100 ETF,549300N6C4GN7VQ6FP19,US69374H3030,GLEIF,BBG009BNY731,BBG009BNY740,PTNQ,C000153415,Pacer Trendpilot 100 ETF,unique-pairing
S000048687,Pacer US Export Leaders ETF,5493005DSYQFCU4Y5J08,US69374H4020,GLEIF,BBG00LGRG259,BBG00LGRG2X8,PEXL,C000153416,Pacer US Export Leaders ETF,unique-pairing
S000048688,Pacer Trendpilot 450 ETF,549300J92TLSCQ6RYQ58,US69374H2040,GLEIF,BBG009BJVYT6,BBG009BJVYS7,PTMC,C000153417,Pacer Trendpilot 450 ETF,unique-pairing
S000048689,Pacer Trendpilot 750 ETF,549300OG2DG0H7BM6Y13,US69374H1059,GLEIF,BBG009BJW8F7,BBG009BJW8D9,PTLC,C000153418,Pacer Trendpilot 750 ETF,unique-pairing
S000048866,Core Income Portfolio,549300E00USLEMOEC104,US69480V1052,GLEIF,,,,,,unresolved
S000048890,AXA/DoubleLine Opportunistic Core Plus Bond Portfolio,549300IMDNYGRWBIDG58,US29439V6305,SEC-NPORT,BBG00ZSNCXJ5,BBG00ZVX9PJ0,12DOBUU,,,unresolved
S000048952,PIMCO RAE Fundamental Emerging Markets Fund,549300KB60WW62D2H675,US72202L6450,SEC-NPORT,BBG009CCXP99,BBG009CCXPB6,PEIFX,C000154250,Institutional Class,figi-ticker-join
S000048955,PIMCO RAE Fundamental International Fund,549300QHP6XVOG84J529,US72202L5122,SEC-NPORT,BBG009CCYJZ3,BBG009CCYK08,PPYIX,C000154271,Institutional Class,figi-ticker-join
S000048956,PIMCO RAE Fundamental US Fund,549300R48OOJF16HWB25,US72202L4620,SEC-NPORT,BBG009CD1RL4,BBG009CD1RM3,PKAIX,C000154278,Institutional Class,figi-ticker-join
S000048957,PIMCO RAE Fundamental US Small Fund,549300ONRN2G874LQ007,US72202L4216,SEC-NPORT,BBG009CGLH64,BBG009CGLH73,PMJIX,C000154285,Institutional Class,figi-ticker-join
S000049021,iShares Edge MSCI Multifactor Emerging Markets ETF,549300TQEEE2ZHP5EH15,US46434G8895,SEC-NPORT,BBG00BM64QM1,BBG00BM64QL2,EMGF,C000154544,iShares Edge MSCI Multifactor Emerging Markets ETF,figi-ticker-join
S000049024,iShares Edge MSCI Multifactor Intl ETF,549300TGSNNEEUASUI58,US46434V2741,SEC-NPORT,BBG008LPBRZ3,BBG008LPBS09,INTF,C000154547,iShares Edge MSCI Multifactor Intl ETF,figi-ticker-join
S000049025,iShares Edge MSCI Multifactor Intl Small-Cap ETF,549300UA39EK10ZPCR02,US46434V2667,SEC-NPORT,BBG008LP7B56,BBG008LP7B65,ISCF,C000154548,iShares Edge MSCI Multifactor Intl Small-Cap ETF,figi-ticker-join
S000049047,Principal EDGE Active Income ETF,549300IJEBBJ7TDADP97,US74255Y1029,GLEIF,BBG009KJNFQ9,BBG009KJNFR8,YLD,C000154646,Principal EDGE Active Income ETF,unique-pairing
